208.00,494.86
105.65,412.78
193.75,483.40
184.74,475.60
70.99,384.64
269.68,544.27
121.26,424.89
170.64,464.91
41.87,361.25
69.48,384.11
276.29,549.61
185.94,476.45
129.21,431.09
143.47,443.13
295.80,565.33
236.67,517.27
242.37,521.52
188.49,479.42
196.30,485.14
208.75,495.17
98.30,406.37
105.35,412.37
202.00,489.93
283.04,555.00
108.35,414.79
113.16,419.03
244.77,524.48
103.70,410.60
273.74,546.67
208.90,495.27
90.05,399.78
48.02,366.21
171.69,465.31
285.29,555.91
149.02,447.14
12.91,338.79
67.83,382.38
282.29,554.53
38.27,359.06
257.23,534.42
97.55,405.55
213.41,499.28
194.65,484.37
83.44,394.70
100.70,409.03
99.50,407.99
7.65,334.31
43.67,363.45
263.53,539.55
209.65,495.56
229.01,510.89
208.15,495.04
0.00,328.41
265.78,540.69
292.35,561.53
228.26,510.44
168.83,463.51
53.73,370.58
98.60,406.85
9.60,335.17
193.15,482.60
179.79,471.52
10.36,336.02
146.92,445.19
56.13,373.47
193.30,482.75
120.51,424.65
265.63,540.53
187.44,478.42
159.38,455.28
89.29,399.70
188.04,479.03
7.95,334.25
211.46,497.09
126.96,429.76
237.57,518.41
7.80,334.30
43.82,363.49
111.96,417.80
224.96,508.26
2.85,329.79
243.72,523.33
129.51,431.36
215.06,500.30
172.59,465.77
44.12,363.87
249.87,528.02
127.86,430.01
26.56,349.34
231.72,513.80
144.82,444.50
107.90,414.66
25.96,349.14
146.17,445.04
129.66,431.53
74.89,388.43
56.88,373.99
53.28,370.22
209.95,495.68
216.26,500.74
227.96,510.41
148.42,446.44
96.65,405.11
46.37,364.75
231.12,513.08
107.60,414.45
165.83,460.43
73.99,387.39
118.56,423.20
138.52,439.48
219.56,504.30
76.39,389.37
43.07,362.71
270.74,545.27
225.11,508.39
100.10,408.68
235.62,516.18
70.84,384.57
262.93,538.76
79.24,391.16
78.19,390.12
245.67,525.07
131.47,433.73
140.17,440.07
48.92,367.37
28.36,350.25
233.97,515.42
41.57,360.92
132.37,434.39
155.78,452.82
253.78,530.74
164.48,459.99
229.16,511.00
295.50,565.09
172.89,465.88
16.21,340.57
114.06,419.58
181.14,473.20
120.06,424.55
183.09,475.01
268.78,543.25
87.04,397.94
174.24,467.37
32.42,354.19
64.53,379.57
54.78,371.67
145.12,444.58
156.08,453.18
169.88,464.55
66.03,380.42
286.34,556.81
148.57,446.59
224.51,507.73
61.38,377.26
38.87,359.37
134.02,435.04
132.22,434.27
174.54,467.82
194.05,483.77
42.62,362.18
124.41,427.82
252.88,530.48
91.40,400.72
245.97,525.18
292.95,562.15
179.64,471.38
106.25,413.41
287.69,558.46
44.57,364.06
49.82,368.26
73.84,387.21
194.20,483.84
144.52,444.15
229.31,511.17
60.78,376.53
258.13,535.18
261.58,537.08
168.98,463.62
135.52,436.02
140.02,439.94
296.40,565.61
160.13,455.78
12.31,338.29
235.92,516.32
21.61,344.81
37.67,358.59
143.62,443.33
156.98,454.15
206.20,493.27
155.18,451.99
260.68,536.16
265.33,540.47
176.64,469.90
12.16,338.13
110.01,415.57
278.39,550.68
130.42,432.46
88.09,398.96
34.37,355.06
164.63,459.94
189.54,480.03
292.65,561.94
249.27,527.30
47.12,365.14
248.97,526.95
225.26,508.66
34.52,355.18
100.25,408.73
40.52,359.91
53.58,370.39
238.17,519.01
262.03,537.68
94.70,404.34
125.01,428.48
204.40,491.15
91.10,400.43
262.33,538.04
163.43,459.42
31.22,353.55
132.67,434.63
190.15,480.16
35.12,355.62
230.97,512.88
155.03,451.98
250.03,528.25
268.48,542.89
151.13,449.42
114.51,419.75
16.66,340.96
198.55,486.65
266.23,540.89
135.07,435.74
30.62,352.83
254.53,531.37
38.12,359.00
248.22,526.23
229.91,511.66
70.09,384.36
59.13,374.84
37.37,358.30
164.93,460.09
128.01,430.20
179.34,471.04
263.23,539.08
85.54,396.12
122.31,425.48
109.85,415.37
281.39,553.48
29.71,351.64
198.40,486.46
163.88,459.55
253.33,530.57
109.40,415.22
160.43,455.98
56.43,373.63
102.20,409.77
226.91,510.04
284.99,555.91
33.92,354.85
16.96,341.33
32.72,354.28
230.52,512.36
63.48,379.21
215.51,500.47
180.24,472.16
84.19,395.02
111.66,417.41
54.93,371.87
25.21,348.68
81.79,393.94
227.36,510.21
156.38,453.53
20.41,344.40
80.74,392.96
142.72,442.15
220.16,504.80
232.32,514.59
54.18,370.98
28.06,350.05
125.31,428.87
235.32,515.98
23.41,346.77
175.44,468.93
39.17,359.48
21.01,344.55
118.41,423.17
101.00,409.40
104.15,410.89
195.10,484.73
92.75,402.35
192.25,481.56
292.20,561.54
16.51,340.82
13.21,338.89
264.73,540.28
230.82,512.73
191.50,480.87
106.85,414.13
41.12,360.42
231.27,513.29
176.94,469.84
121.41,425.00
153.98,450.83
136.27,436.91
176.49,469.68
39.32,359.42
86.44,397.29
79.84,391.72
39.77,359.56
216.86,501.18
280.34,552.02
294.15,563.64
220.01,504.72
292.50,561.80
277.79,550.47
246.57,525.50
196.75,485.36
147.52,445.65
19.21,343.78
201.10,489.52
42.02,361.42
153.68,450.57
123.81,427.02
19.96,344.30
222.26,505.51
133.57,434.90
114.96,419.81
19.81,344.20
3.30,330.08
109.55,415.17
270.59,545.03
24.16,347.59
187.74,478.76
162.38,458.34
33.62,354.70
39.62,359.54
135.22,435.73
158.18,454.86
83.59,394.70
280.79,552.59
101.15,409.37
130.87,433.00
108.95,414.97
9.00,334.69
49.97,368.52
298.80,566.67
35.72,356.47
158.63,454.99
254.98,531.76
165.23,460.05
289.19,560.06
117.81,422.38
62.28,378.39
247.17,525.54
211.76,497.42
12.76,338.69
151.58,449.65
127.26,429.81
143.17,442.72
70.54,384.52
100.40,408.87
284.84,555.73
144.97,444.48
257.38,534.65
220.46,504.92
97.40,405.39
67.68,382.32
118.11,422.81
274.04,547.13
133.72,434.96
212.51,498.44
299.25,567.34
85.99,396.68
149.62,447.97
8.10,334.33
145.72,444.81
149.92,448.44
147.97,445.98
237.87,518.76
112.56,418.63
162.98,458.90
130.72,432.84
256.48,533.61
71.59,384.91
59.73,375.35
91.70,401.04
133.42,434.82
21.91,345.01
259.78,535.61
276.14,549.59
78.64,390.40
143.32,442.99
3.75,330.68
231.57,513.74
150.38,448.87
289.34,560.23
198.70,486.81
120.21,424.53
294.00,563.43
6.75,333.89
204.70,491.47
185.19,475.79
10.81,336.58
218.06,502.36
187.14,477.85
283.19,555.24
234.72,515.54
211.91,497.66
188.79,479.72
184.29,475.37
163.13,459.17
3.45,330.35
52.98,370.05
84.04,394.85
267.13,541.38
11.71,337.75
277.94,550.63
199.15,487.36
49.07,367.40
93.50,403.27
161.18,456.73
149.17,447.36
45.47,364.35
269.08,543.68
80.44,392.56
134.17,435.21
161.93,457.63
204.10,490.87
27.61,349.75
141.67,440.93
91.55,400.92
228.56,510.58
98.00,406.04
116.46,420.84
260.83,536.30
84.94,395.51
9.75,335.28
288.59,559.59
128.31,430.34
105.05,411.95
239.52,520.16
290.85,560.78
271.94,545.69
46.67,364.90
95.15,404.46
75.49,388.98
110.61,416.20
202.15,490.00
118.71,423.44
65.73,380.07
213.71,499.57
89.44,399.60
297.45,565.90
170.04,464.68
50.28,368.69
76.69,389.63
37.82,358.76
200.20,488.70
258.58,535.34
287.39,558.07
260.38,535.93
70.39,384.56
272.69,546.00
93.20,402.90
134.32,435.22
290.55,560.68
149.77,448.23
162.83,458.80
150.53,449.04
57.03,374.13
266.38,540.88
291.15,560.85
292.05,561.26
201.25,489.63
252.73,530.39
246.27,525.38
283.49,555.29
290.40,560.59
70.69,384.50
230.37,512.09
94.85,404.34
280.04,551.67
104.60,411.39
241.77,521.17
128.16,430.22
287.84,558.70
174.99,468.35
22.51,345.55
273.29,546.21
256.18,533.20
221.81,505.50
180.99,473.07
222.11,505.50
192.70,482.06
20.26,344.26
8.85,334.64
161.63,457.41
179.04,470.88
252.13,530.22
223.46,506.40
242.22,521.52
133.87,434.98
5.40,332.61
268.93,543.54
82.69,394.41
215.21,500.39
169.43,464.15
176.19,469.58
88.99,399.52
110.76,416.25
288.44,559.30
114.66,419.72
259.33,535.51
219.26,503.95
113.01,418.88
57.48,374.34
222.41,505.67
240.42,520.46
236.22,516.70
244.92,524.61
184.14,475.19
164.03,459.78
71.14,384.83
189.84,480.19
22.36,345.38
64.08,379.39
161.78,457.43
107.75,414.48
208.30,495.15
42.47,361.98
224.81,508.15
51.03,369.27
77.74,389.93
242.67,521.85
46.97,365.11
131.32,433.58
144.22,443.98
120.96,424.94
68.73,383.56
87.34,398.41
159.23,455.20
250.63,529.03
273.14,546.13
245.07,524.71
71.74,385.07
39.02,359.45
289.49,560.32
33.32,354.55
152.48,450.08
17.56,342.23
209.80,495.64
64.68,379.71
196.60,485.18
174.09,467.32
256.63,533.70
275.54,548.83
24.01,347.36
138.22,439.10
279.14,551.00
139.27,439.72
232.92,514.91
157.73,454.70
268.63,543.12
232.47,514.59
131.92,434.03
48.32,366.41
28.21,350.06
182.79,474.84
214.16,499.97
248.67,526.70
265.18,540.47
291.90,561.26
160.73,456.20
42.77,362.33
223.01,505.97
12.61,338.55
1.80,329.28
84.49,395.18
93.80,403.59
234.87,515.70
112.41,418.46
108.80,414.84
267.43,541.65
240.57,520.56
197.80,485.97
75.34,388.74
262.18,537.76
298.35,566.35
202.30,490.05
116.01,420.45
269.53,544.22
15.01,339.68
275.84,549.20
51.78,369.57
113.46,419.34
255.73,532.55
2.70,329.67
254.23,530.97
139.87,439.98
54.33,371.17
195.55,484.97
281.69,553.84
26.71,349.31
82.39,394.40
88.69,399.43
225.86,509.32
76.24,389.34
261.43,536.94
146.02,444.96
290.25,560.46
101.90,409.71
291.45,561.01
36.77,357.83
57.78,374.47
109.25,415.08
201.40,489.82
203.65,490.65
111.51,417.22
138.67,439.39
67.23,381.58
25.36,348.84
1.95,329.28
83.29,394.64
265.48,540.46
281.99,554.20
92.00,401.33
6.15,333.45
169.28,464.03
171.84,465.24
87.79,398.71
134.92,435.58
66.48,380.87
209.20,495.39
259.63,535.63
30.92,353.12
104.75,411.60
199.90,488.18
35.27,355.93
14.86,339.56
159.98,455.53
187.59,478.46
153.23,450.27
31.97,353.94
252.28,530.25
281.09,552.96
269.38,543.95
167.93,462.39
268.33,542.78
29.41,351.28
191.35,480.69
202.60,490.32
112.26,418.12
273.89,546.82
82.99,394.59
143.77,443.46
237.27,517.96
212.81,498.68
206.65,493.84
270.89,545.17
10.06,335.69
164.33,459.78
41.42,360.67
234.57,515.47
239.67,520.16
195.40,484.83
158.78,455.14
100.55,408.91
298.20,566.29
218.96,503.51
217.61,501.89
115.26,420.03
127.71,430.01
207.55,494.64
15.61,340.09
236.37,516.84
275.09,548.44
52.68,369.84
267.58,541.76
2.55,329.54
85.84,396.56
32.12,354.11
150.83,449.35
9.30,334.98
39.47,359.58
297.75,566.10
109.10,415.11
120.36,424.67
177.24,470.01
44.87,364.16
22.96,346.02
1.05,329.06
61.68,377.62
81.94,394.10
236.52,516.96
107.45,414.44
277.49,550.44
173.04,466.13
297.90,566.14
284.24,555.67
228.86,510.74
55.53,372.78
276.74,550.11
258.28,535.16
166.88,461.19
177.54,470.15
270.14,544.74
34.82,355.30
256.33,533.44
167.78,462.15
103.55,410.42
63.03,378.87
92.60,402.07
147.37,445.44
275.39,548.64
166.13,460.64
275.24,548.48
62.43,378.47
26.26,349.22
297.30,565.80
11.26,337.08
233.37,515.10
63.93,379.42
35.57,356.16
195.25,484.70
290.70,560.62
75.64,389.11
176.79,469.88
159.68,455.35
212.66,498.54
191.65,480.88
15.31,339.77
131.77,434.09
3.90,330.78
242.07,521.25
145.87,444.98
225.71,509.16
250.33,528.59
147.07,445.33
55.08,372.23
115.71,420.24
225.41,508.84
254.68,531.48
72.34,385.43
82.09,394.20
185.34,475.90
259.93,535.67
21.76,345.01
119.46,424.08
104.30,411.05
156.23,453.35
183.39,475.07
59.28,375.02
246.42,525.44
142.57,441.89
226.76,509.95
64.83,379.73
77.44,389.84
205.15,491.98
245.82,525.23
288.74,559.66
234.12,515.36
259.48,535.52
103.85,410.68
287.24,557.80
4.05,330.89
150.98,449.40
197.95,486.08
250.93,529.45
58.08,374.49
18.31,343.18
101.60,409.56
291.30,560.87
253.93,530.89
257.68,534.79
257.98,534.92
136.42,437.01
173.34,466.40
239.97,520.29
137.92,439.00
222.86,505.90
0.60,328.97
181.29,473.41
153.08,450.22
238.02,518.94
172.74,465.84
277.19,550.28
198.10,486.09
183.54,475.14
69.78,384.27
172.29,465.46
193.00,482.51
227.81,510.32
212.06,497.79
179.19,470.90
35.87,356.58
164.78,460.01
12.46,338.44
166.28,460.72
0.75,328.87
215.66,500.39
144.67,444.38
210.41,495.93
197.65,485.86
78.49,390.32
170.94,464.94
228.41,510.54
88.84,399.39
128.46,430.37
173.79,466.91
121.86,425.20
245.37,525.01
141.82,441.02
193.90,483.53
277.64,550.53
255.43,532.32
177.39,470.13
260.23,535.92
131.02,433.24
297.00,565.66
204.85,491.69
51.33,369.24
201.70,489.85
64.23,379.52
116.31,420.67
36.32,357.23
19.51,343.99
185.04,475.69
289.64,560.35
160.88,456.45
286.64,557.09
34.22,354.83
251.08,529.44
96.95,405.17
72.49,385.63
124.86,428.36
87.19,398.22
13.36,339.02
95.00,404.49
55.38,372.46
22.66,345.73
203.50,490.55
214.31,499.94
31.67,353.75
286.04,556.55
186.99,477.75
246.12,525.33
243.12,522.47
243.27,522.59
165.98,460.39
52.83,369.85
113.31,419.17
84.64,395.32
213.56,499.52
98.90,407.10
47.72,365.72
108.65,414.92
297.60,566.00
294.45,564.12
141.97,441.19
49.22,367.73
22.21,345.30
216.71,501.10
244.32,523.92
183.84,475.10
171.54,465.10
200.05,488.46
79.09,390.91
188.94,479.78
59.58,375.14
153.53,450.51
170.79,464.90
199.30,487.38
137.02,437.80
18.01,342.73
276.59,550.00
130.27,432.19
191.80,481.07
26.86,349.46
284.69,555.72
275.99,549.33
148.87,447.10
27.31,349.60
117.66,422.18
54.03,370.75
41.72,361.14
32.27,354.26
278.99,550.92
24.76,348.35
63.78,379.36
208.60,495.27
89.74,399.75
113.61,419.33
260.53,536.09
223.16,506.16
65.28,379.87
27.16,349.58
97.10,405.25
268.03,542.32
119.61,424.15
13.06,338.82
244.62,524.29
286.19,556.64
105.20,412.21
212.36,498.13
187.89,478.82
19.66,344.16
251.23,529.67
191.95,481.30
217.46,501.80
54.63,371.63
280.49,552.23
261.13,536.52
230.67,512.52
264.28,540.09
92.45,402.00
127.11,429.77
103.10,410.06
264.58,540.17
43.37,363.04
263.38,539.35
161.48,457.08
293.10,562.46
99.05,407.39
0.30,328.70
272.84,545.91
46.22,364.73
90.80,400.20
202.45,490.23
110.46,415.93
53.43,370.22
237.42,518.18
60.63,376.33
272.09,545.76
284.09,555.47
71.44,384.85
11.11,336.94
254.08,530.98
141.52,440.82
141.22,440.65
250.18,528.58
193.60,483.21
143.92,443.69
278.09,550.60
279.89,551.59
4.50,331.47
282.89,555.01
221.21,505.22
237.72,518.56
209.50,495.46
142.87,442.26
88.54,399.35
269.83,544.42
153.38,450.35
163.28,459.31
112.71,418.75
18.46,343.25
151.43,449.61
200.65,489.13
169.13,463.95
117.36,421.67
177.09,469.99
183.99,475.20
58.83,374.80
273.59,546.49
296.70,565.71
173.49,466.56
182.64,474.66
266.98,541.23
190.90,480.51
125.16,428.62
58.23,374.62
293.40,562.73
11.56,337.51
54.48,371.43
76.54,389.52
52.08,369.49
242.82,522.03
33.02,354.43
173.64,466.61
127.41,429.96
74.74,388.14
228.11,510.50
28.66,350.46
79.99,392.04
149.32,447.53
76.09,389.33
58.38,374.64
107.15,414.24
99.20,407.52
31.52,353.82
196.45,485.27
68.28,382.96
194.50,484.26
214.61,500.20
62.58,378.54
13.81,339.12
8.25,334.39
178.89,470.74
182.04,474.34
82.54,394.38
78.79,390.60
178.74,470.67
247.62,525.85
139.42,439.90
212.21,497.98
7.20,334.12
53.13,370.12
205.75,492.68
48.62,366.85
280.64,552.38
138.37,439.18
184.59,475.36
191.20,480.71
184.44,475.30
142.12,441.51
115.41,420.05
125.76,429.27
284.54,555.75
122.76,425.90
162.08,457.96
249.57,527.66
291.00,560.89
217.01,501.21
102.65,409.87
81.34,393.66
199.00,487.06
123.36,426.42
81.04,393.28
73.54,386.74
295.95,565.38
210.86,496.43
115.86,420.23
274.34,547.33
6.45,333.74
67.53,382.15
34.97,355.64
144.07,443.85
17.26,341.82
119.31,423.98
164.18,459.70
50.58,368.96
126.21,429.40
7.35,334.06
235.77,516.30
30.02,352.12
167.63,462.07
235.17,515.75
185.64,476.07
174.39,467.67
70.24,384.47
126.81,429.73
4.95,332.11
22.06,345.12
282.14,554.26
260.98,536.41
101.45,409.58
120.66,424.77
250.78,529.21
92.30,401.62
102.80,409.94
290.10,560.49
72.79,385.86
99.65,408.09
97.85,405.86
156.53,453.65
259.03,535.39
86.74,397.59
130.57,432.56
27.76,349.72
59.88,375.37
202.75,490.35
223.91,506.95
228.71,510.63
116.76,421.01
124.56,427.95
268.18,542.51
136.12,436.73
294.30,563.92
5.85,333.14
140.77,440.37
4.80,331.83
239.07,519.85
233.07,515.12
36.62,357.57
152.33,449.94
15.91,340.23
215.81,500.60
226.01,509.36
190.30,480.17
260.08,535.86
117.21,421.64
206.95,494.13
56.58,373.78
264.88,540.27
133.12,434.78
86.59,397.52
235.02,515.81
36.02,356.86
270.29,544.84
6.00,333.32
214.91,500.19
119.01,423.83
76.99,389.55
102.50,409.78
178.29,470.33
271.79,545.66
211.31,496.84
209.35,495.44
20.11,344.29
171.24,465.12
210.11,495.77
95.30,404.58
165.08,460.14
143.02,442.60
262.48,538.19
233.22,515.05
298.65,566.69
267.88,542.18
186.69,477.30
299.10,567.04
111.06,416.75
208.45,495.06
259.18,535.45
157.88,454.79
49.52,368.04
203.80,490.72
1.50,329.20
90.50,400.07
256.78,533.90
91.85,401.26
166.58,460.90
94.10,403.74
68.13,382.76
67.08,381.41
205.60,492.46
89.59,399.80
295.35,564.93
38.72,359.27
35.42,356.11
253.03,530.48
79.54,391.49
220.61,504.92
24.31,347.77
241.32,520.84
223.31,506.36
171.09,464.99
295.65,565.24
117.51,421.88
30.47,352.69
186.24,476.89
47.42,365.54
296.55,565.65
155.48,452.51
50.43,368.79
61.98,377.93
283.34,555.36
197.35,485.66
135.67,436.30
241.02,520.73
131.62,433.82
34.07,354.77
98.75,406.88
273.44,546.50
233.82,515.25
283.79,555.51
122.16,425.24
66.18,380.57
68.88,383.55
123.06,426.09
238.32,519.25
26.41,349.24
111.36,417.00
271.34,545.49
285.89,556.38
32.87,354.36
293.55,562.88
204.55,491.33
51.93,369.56
211.01,496.49
158.93,455.18
220.76,505.03
261.28,536.85
300.00,568.08
0.90,329.04
22.81,346.01
207.70,494.78
180.54,472.50
151.88,449.85
235.47,515.96
141.37,440.64
236.07,516.62
4.65,331.76
134.47,435.22
204.25,491.00
296.85,565.75
137.32,438.33
237.12,517.90
31.82,353.91
104.45,411.27
244.17,523.82
294.60,564.31
42.92,362.69
263.68,539.53
21.31,344.67
85.69,396.25
283.64,555.39
114.21,419.58
211.16,496.64
156.83,453.99
14.56,339.55
248.37,526.39
60.33,375.96
219.41,504.01
112.11,418.05
247.02,525.49
14.11,339.22
25.81,349.12
281.24,553.26
192.55,481.92
243.87,523.36
82.84,394.50
127.56,429.91
126.66,429.66
187.29,478.17
166.73,461.02
36.17,357.06
138.97,439.63
114.36,419.79
227.51,510.35
182.94,474.77
153.83,450.57
170.19,464.76
72.64,385.60
218.81,503.44
4.20,331.19
27.01,349.56
95.60,404.74
200.80,489.21
266.68,541.12
262.78,538.71
93.35,403.06
244.47,524.19
9.90,335.49
253.48,530.72
172.14,465.46
137.62,438.62
175.29,468.66
38.42,359.07
241.62,521.02
247.47,525.84
294.90,564.59
278.84,550.96
72.04,385.12
185.49,475.93
1.20,329.21
94.25,403.88
163.58,459.40
251.83,530.08
230.22,512.09
122.61,425.67
82.24,394.29
111.81,417.72
278.54,550.75
110.16,415.73
248.52,526.51
293.70,563.03
236.97,517.59
15.76,340.19
61.53,377.48
241.92,521.23
240.72,520.54
19.06,343.66
7.50,334.24
60.03,375.53
195.70,485.04
279.74,551.40
158.48,455.00
51.48,369.32
123.66,426.85
276.44,549.80
141.07,440.43
232.02,514.29
97.70,405.72
183.69,475.13
251.98,530.21
150.23,448.79
282.74,554.82
128.76,430.55
93.65,403.45
12.01,337.96
28.51,350.33
246.87,525.55
157.58,454.65
240.12,520.36
129.96,431.94
145.27,444.66
265.03,540.34
56.73,374.01
123.96,427.11
154.88,451.61
83.89,394.90
233.52,515.13
186.54,477.17
37.52,358.48
128.91,430.73
85.39,395.97
126.36,429.46
207.85,494.90
162.23,458.06
27.91,349.79
108.20,414.71
83.14,394.62
207.40,494.57
232.77,514.86
279.29,551.19
174.69,468.12
191.05,480.62
31.07,353.30
123.21,426.26
43.22,363.05
19.36,343.97
65.13,379.85
152.18,449.94
146.62,445.11
140.92,440.40
206.80,494.08
2.40,329.57
134.77,435.37
90.65,400.07
178.44,470.38
68.43,383.11
229.61,511.43
144.37,444.02
287.09,557.63
274.64,547.81
252.58,530.42
106.40,413.63
292.80,562.09
44.72,364.11
261.73,537.37
159.53,455.41
42.32,361.78
177.99,470.23
25.66,348.93
112.86,418.87
161.03,456.56
117.06,421.40
278.24,550.63
33.47,354.56
199.60,487.76
15.16,339.68
236.82,517.36
175.14,468.63
11.41,337.43
10.21,335.90
210.71,496.23
1.35,329.12
148.72,446.78
168.08,462.53
200.50,488.98
278.69,550.80
99.80,408.31
254.83,531.62
92.15,401.43
196.00,485.02
95.90,404.70
64.98,379.81
212.96,498.82
17.86,342.63
104.90,411.88
121.71,425.20
45.17,364.42
94.55,404.24
272.39,545.72
272.24,545.72
116.16,420.52
73.24,386.42
254.38,531.26
167.33,461.72
168.68,463.27
154.73,451.43
263.98,539.83
159.08,455.09
30.32,352.43
3.60,330.34
182.49,474.66
227.66,510.32
115.11,419.98
258.43,535.17
234.27,515.52
105.95,413.14
124.26,427.56
136.72,437.48
47.27,365.28
170.49,464.91
58.68,374.76
96.80,404.99
167.48,461.81
16.36,340.67
118.26,422.92
56.28,373.61
257.83,534.83
226.46,509.78
240.27,520.46
226.61,509.94
48.77,367.03
265.93,540.69
152.93,450.24
223.76,506.76
110.31,415.77
113.91,419.49
288.29,559.21
9.15,334.77
14.71,339.46
18.76,343.58
218.36,502.78
269.23,543.82
